Files already downloaded and verified
Files already downloaded and verified
[build] SpatialModulatedINR  base_inr_type=siren  is_spatial=True  phi_shape=(8, 8, 16)  phi_numel=1024
[makeset] train subset size: 50000
[makeset] test subset size: 10000
[makeset] checkpoint: model_cifar10/cifar10_spatial_warmvanilla_orth_sine_and_readout_auto_lam1e-3/modSiren.pth
[makeset] model_args: {'dataset': 'cifar10', 'hidden_dim': 256, 'mod_dim': 1024, 'depth': 6, 'height': 32, 'width': 32, 'out_features': 3, 'inr_type': 'siren', 'fourier_num_freqs': 64, 'fourier_sigma': 10.0, 'fourier_include_input': False, 'freq': 10.0, 'finer_first_bias_scale': 1.0, 'finer_scale_req_grad': False, 'lsa_num_harmonics': 8, 'lsa_init_scale': 0.001, 'lsa_include_linear': True, 'spatial_modulation': True, 'latent_spatial_dim': 8, 'latent_dim': 16, 'spatial_interp': 'nearest', 'use_local_coords': True, 'modulation_type': 'shift'}
[makeset] built model: SpatialModulatedINR
[makeset] modul_features: 1024
[makeset] hidden_features: 256
[makeset] coord_normalization: None
  0%|          | 0/50000 [00:00<?, ?it/s][makeset] first phi shape: (8, 8, 16) is_spatial: True
MSE: 0.000706357997842133:  41%|████      | 20503/50000 [17:23<24:54, 19.73it/s]
MSE: 0.002338564954698086:  41%|████      | 20503/50000 [17:23<24:54, 19.73it/s]
MSE: 0.0013947434490546584:  41%|████      | 20503/50000 [17:23<24:54, 19.73it/s]
MSE: 0.0013947434490546584:  41%|████      | 20505/50000 [17:23<25:36, 19.19it/s]
MSE: 0.0012424993328750134:  41%|████      | 20505/50000 [17:23<25:36, 19.19it/s]
MSE: 0.0005078031099401414:  41%|████      | 20505/50000 [17:23<25:36, 19.19it/s]
MSE: 0.0012223845114931464:  41%|████      | 20505/50000 [17:23<25:36, 19.19it/s]
MSE: 0.0012223845114931464:  41%|████      | 20508/50000 [17:23<25:01, 19.64it/s]
MSE: 0.0014974160585552454:  41%|████      | 20508/50000 [17:23<25:01, 19.64it/s]
MSE: 0.0014766314998269081:  41%|████      | 20508/50000 [17:23<25:01, 19.64it/s]
MSE: 0.0006476905546151102:  41%|████      | 20508/50000 [17:24<25:01, 19.64it/s]
MSE: 0.0006476905546151102:  41%|████      | 20511/50000 [17:24<24:14, 20.27it/s]
MSE: 0.00048101317952387035:  41%|████      | 20511/50000 [17:24<24:14, 20.27it/s]
MSE: 0.0009319082600995898:  41%|████      | 20511/50000 [17:24<24:14, 20.27it/s] 
MSE: 0.0010638261446729302:  41%|████      | 20511/50000 [17:24<24:14, 20.27it/s]
MSE: 0.0010638261446729302:  41%|████      | 20514/50000 [17:24<24:18, 20.22it/s]
MSE: 0.0020405256655067205:  41%|████      | 20514/50000 [17:24<24:18, 20.22it/s]
MSE: 0.0005180221050977707:  41%|████      | 20514/50000 [17:24<24:18, 20.22it/s]
MSE: 0.0017817191546782851:  41%|████      | 20514/50000 [17:24<24:18, 20.22it/s]
MSE: 0.0017817191546782851:  41%|████      | 20517/50000 [17:24<25:08, 19.54it/s]
MSE: 0.00152875785715878:  41%|████      | 20517/50000 [17:24<25:08, 19.54it/s]  
MSE: 0.0012809664476662874:  41%|████      | 20517/50000 [17:24<25:08, 19.54it/s]
MSE: 0.0012809664476662874:  41%|████      | 20519/50000 [17:24<25:14, 19.47it/s]
MSE: 0.0011821261141449213:  41%|████      | 20519/50000 [17:24<25:14, 19.47it/s]
MSE: 0.0007375899003818631:  41%|████      | 20519/50000 [17:24<25:14, 19.47it/s]
MSE: 0.0008134496747516096:  41%|████      | 20519/50000 [17:24<25:14, 19.47it/s]
MSE: 0.0008134496747516096:  41%|████      | 20522/50000 [17:24<25:06, 19.57it/s]
MSE: 0.001100643421523273:  41%|████      | 20522/50000 [17:24<25:06, 19.57it/s] 
MSE: 0.0008643148466944695:  41%|████      | 20522/50000 [17:24<25:06, 19.57it/s]
MSE: 0.0008643148466944695:  41%|████      | 20524/50000 [17:24<25:22, 19.36it/s]
MSE: 0.0010413293493911624:  41%|████      | 20524/50000 [17:24<25:22, 19.36it/s]
MSE: 0.0009943782351911068:  41%|████      | 20524/50000 [17:24<25:22, 19.36it/s]
MSE: 0.0009943782351911068:  41%|████      | 20526/50000 [17:24<25:23, 19.35it/s]
MSE: 0.00041265282197855413:  41%|████      | 20526/50000 [17:24<25:23, 19.35it/s]
MSE: 0.0017980597913265228:  41%|████      | 20526/50000 [17:24<25:23, 19.35it/s] 
MSE: 0.0009710390004329383:  41%|████      | 20526/50000 [17:24<25:23, 19.35it/s]
MSE: 0.0009710390004329383:  41%|████      | 20529/50000 [17:24<24:57, 19.68it/s]
MSE: 0.0009124890784732997:  41%|████      | 20529/50000 [17:24<24:57, 19.68it/s]
MSE: 0.0007635389920324087:  41%|████      | 20529/50000 [17:25<24:57, 19.68it/s]
MSE: 0.0007635389920324087:  41%|████      | 20531/50000 [17:25<25:15, 19.44it/s]
MSE: 0.0010184375569224358:  41%|████      | 20531/50000 [17:25<25:15, 19.44it/s]
MSE: 0.0004856511950492859:  41%|████      | 20531/50000 [17:25<25:15, 19.44it/s]
MSE: 0.0004856511950492859:  41%|████      | 20533/50000 [17:25<25:20, 19.38it/s]
MSE: 0.0005480326944962144:  41%|████      | 20533/50000 [17:25<25:20, 19.38it/s]
MSE: 0.0017455661436542869:  41%|████      | 20533/50000 [17:25<25:20, 19.38it/s]
MSE: 0.000991515233181417:  41%|████      | 20533/50000 [17:25<25:20, 19.38it/s] 
MSE: 0.000991515233181417:  41%|████      | 20536/50000 [17:25<24:57, 19.68it/s]
MSE: 0.0014608826022595167:  41%|████      | 20536/50000 [17:25<24:57, 19.68it/s]
MSE: 0.0017179620917886496:  41%|████      | 20536/50000 [17:25<24:57, 19.68it/s]
MSE: 0.0017179620917886496:  41%|████      | 20538/50000 [17:25<25:02, 19.60it/s]
MSE: 0.0012472269590944052:  41%|████      | 20538/50000 [17:25<25:02, 19.60it/s]
MSE: 0.0010558796348050237:  41%|████      | 20538/50000 [17:25<25:02, 19.60it/s]
MSE: 0.0010558796348050237:  41%|████      | 20540/50000 [17:25<24:59, 19.65it/s]
MSE: 0.0012209590058773756:  41%|████      | 20540/50000 [17:25<24:59, 19.65it/s]
MSE: 0.0023655525874346495:  41%|████      | 20540/50000 [17:25<24:59, 19.65it/s]
MSE: 0.0023655525874346495:  41%|████      | 20542/50000 [17:25<24:57, 19.67it/s]
MSE: 0.0009830300696194172:  41%|████      | 20542/50000 [17:25<24:57, 19.67it/s]
MSE: 0.0011372505687177181:  41%|████      | 20542/50000 [17:25<24:57, 19.67it/s]
MSE: 0.0011372505687177181:  41%|████      | 20544/50000 [17:25<24:50, 19.76it/s]
MSE: 0.0010277752298861742:  41%|████      | 20544/50000 [17:25<24:50, 19.76it/s]
MSE: 0.00042145856423303485:  41%|████      | 20544/50000 [17:25<24:50, 19.76it/s]
MSE: 0.0007927822880446911:  41%|████      | 20544/50000 [17:25<24:50, 19.76it/s] 
MSE: 0.0007927822880446911:  41%|████      | 20547/50000 [17:25<24:42, 19.87it/s]
MSE: 0.0010072947479784489:  41%|████      | 20547/50000 [17:25<24:42, 19.87it/s]
MSE: 0.0013501503271982074:  41%|████      | 20547/50000 [17:25<24:42, 19.87it/s]
MSE: 0.0013501503271982074:  41%|████      | 20549/50000 [17:25<24:53, 19.72it/s]
MSE: 0.0016067526303231716:  41%|████      | 20549/50000 [17:26<24:53, 19.72it/s]
MSE: 0.0016214742790907621:  41%|████      | 20549/50000 [17:26<24:53, 19.72it/s]
MSE: 0.0016214742790907621:  41%|████      | 20551/50000 [17:26<24:56, 19.68it/s]
MSE: 0.0011651634704321623:  41%|████      | 20551/50000 [17:26<24:56, 19.68it/s]
MSE: 0.0008963366854004562:  41%|████      | 20551/50000 [17:26<24:56, 19.68it/s]
MSE: 0.0008963366854004562:  41%|████      | 20553/50000 [17:26<24:57, 19.66it/s]
MSE: 0.0009261641534976661:  41%|████      | 20553/50000 [17:26<24:57, 19.66it/s]
MSE: 0.001302135526202619:  41%|████      | 20553/50000 [17:26<24:57, 19.66it/s] 
MSE: 0.001302135526202619:  41%|████      | 20555/50000 [17:26<25:11, 19.48it/s]
MSE: 0.000689266249537468:  41%|████      | 20555/50000 [17:26<25:11, 19.48it/s]
MSE: 0.001802860526368022:  41%|████      | 20555/50000 [17:26<25:11, 19.48it/s]
MSE: 0.001271554036065936:  41%|████      | 20555/50000 [17:26<25:11, 19.48it/s]
MSE: 0.001271554036065936:  41%|████      | 20558/50000 [17:26<24:49, 19.76it/s]
MSE: 0.0016458563040941954:  41%|████      | 20558/50000 [17:26<24:49, 19.76it/s]
MSE: 0.0012285398552194238:  41%|████      | 20558/50000 [17:26<24:49, 19.76it/s]
MSE: 0.0012285398552194238:  41%|████      | 20560/50000 [17:26<25:04, 19.57it/s]
MSE: 0.0005730547709390521:  41%|████      | 20560/50000 [17:26<25:04, 19.57it/s]
MSE: 0.0008965581655502319:  41%|████      | 20560/50000 [17:26<25:04, 19.57it/s]
MSE: 0.0008965581655502319:  41%|████      | 20562/50000 [17:26<25:20, 19.36it/s]
MSE: 0.0016764472238719463:  41%|████      | 20562/50000 [17:26<25:20, 19.36it/s]
MSE: 0.0005348913255147636:  41%|████      | 20562/50000 [17:26<25:20, 19.36it/s]
MSE: 0.0005348913255147636:  41%|████      | 20564/50000 [17:26<25:09, 19.50it/s]
MSE: 0.0015987397637218237:  41%|████      | 20564/50000 [17:26<25:09, 19.50it/s]
MSE: 0.002063214313238859:  41%|████      | 20564/50000 [17:26<25:09, 19.50it/s] 
MSE: 0.0006717902142554522:  41%|████      | 20564/50000 [17:26<25:09, 19.50it/s]
MSE: 0.0006717902142554522:  41%|████      | 20567/50000 [17:26<24:41, 19.87it/s]
MSE: 0.0008471428882330656:  41%|████      | 20567/50000 [17:26<24:41, 19.87it/s]
MSE: 0.00327251385897398:  41%|████      | 20567/50000 [17:26<24:41, 19.87it/s]  
MSE: 0.00327251385897398:  41%|████      | 20569/50000 [17:26<24:59, 19.63it/s]
MSE: 0.001247708103619516:  41%|████      | 20569/50000 [17:27<24:59, 19.63it/s]
MSE: 0.0009812985081225634:  41%|████      | 20569/50000 [17:27<24:59, 19.63it/s]
MSE: 0.0006909108487889171:  41%|████      | 20569/50000 [17:27<24:59, 19.63it/s]
MSE: 0.0006909108487889171:  41%|████      | 20572/50000 [17:27<24:39, 19.88it/s]
MSE: 0.0006780314142815769:  41%|████      | 20572/50000 [17:27<24:39, 19.88it/s]
MSE: 0.0006170194246806204:  41%|████      | 20572/50000 [17:27<24:39, 19.88it/s]
MSE: 0.0006170194246806204:  41%|████      | 20574/50000 [17:27<25:06, 19.54it/s]
MSE: 0.0008579097921028733:  41%|████      | 20574/50000 [17:27<25:06, 19.54it/s]
MSE: 0.0012738779187202454:  41%|████      | 20574/50000 [17:27<25:06, 19.54it/s]
MSE: 0.0014264046913012862:  41%|████      | 20574/50000 [17:27<25:06, 19.54it/s]
MSE: 0.0014264046913012862:  41%|████      | 20577/50000 [17:27<24:39, 19.88it/s]
MSE: 0.001946767559275031:  41%|████      | 20577/50000 [17:27<24:39, 19.88it/s] 
MSE: 0.0015097496798262:  41%|████      | 20577/50000 [17:27<24:39, 19.88it/s]  
MSE: 0.0015097496798262:  41%|████      | 20579/50000 [17:27<24:38, 19.90it/s]
MSE: 0.0008174274116754532:  41%|████      | 20579/50000 [17:27<24:38, 19.90it/s]
MSE: 0.0006730446475557983:  41%|████      | 20579/50000 [17:27<24:38, 19.90it/s]
MSE: 0.0014855292392894626:  41%|████      | 20579/50000 [17:27<24:38, 19.90it/s]
MSE: 0.0014855292392894626:  41%|████      | 20582/50000 [17:27<24:14, 20.23it/s]
MSE: 0.0012817353708669543:  41%|████      | 20582/50000 [17:27<24:14, 20.23it/s]
MSE: 0.0006366274901665747:  41%|████      | 20582/50000 [17:27<24:14, 20.23it/s]
MSE: 0.0006290301098488271:  41%|████      | 20582/50000 [17:27<24:14, 20.23it/s]
MSE: 0.0006290301098488271:  41%|████      | 20585/50000 [17:27<25:28, 19.25it/s]
MSE: 0.0014697732403874397:  41%|████      | 20585/50000 [17:27<25:28, 19.25it/s]
MSE: 0.0008257714798673987:  41%|████      | 20585/50000 [17:27<25:28, 19.25it/s]
MSE: 0.0008257714798673987:  41%|████      | 20587/50000 [17:27<25:32, 19.19it/s]
MSE: 0.0026361073832958937:  41%|████      | 20587/50000 [17:27<25:32, 19.19it/s]
MSE: 0.0009443025919608772:  41%|████      | 20587/50000 [17:28<25:32, 19.19it/s]
MSE: 0.0010324087925255299:  41%|████      | 20587/50000 [17:28<25:32, 19.19it/s]
MSE: 0.0010324087925255299:  41%|████      | 20590/50000 [17:28<24:53, 19.70it/s]
MSE: 0.0026499356608837843:  41%|████      | 20590/50000 [17:28<24:53, 19.70it/s]
MSE: 0.0003219076606910676:  41%|████      | 20590/50000 [17:28<24:53, 19.70it/s]
MSE: 0.0003219076606910676:  41%|████      | 20592/50000 [17:28<25:06, 19.53it/s]
MSE: 0.0011338460026308894:  41%|████      | 20592/50000 [17:28<25:06, 19.53it/s]
MSE: 0.0017803836381062865:  41%|████      | 20592/50000 [17:28<25:06, 19.53it/s]
MSE: 0.001352059654891491:  41%|████      | 20592/50000 [17:28<25:06, 19.53it/s] 
MSE: 0.001352059654891491:  41%|████      | 20595/50000 [17:28<24:40, 19.87it/s]
MSE: 0.0010867890669032931:  41%|████      | 20595/50000 [17:28<24:40, 19.87it/s]
MSE: 0.0010001990012824535:  41%|████      | 20595/50000 [17:28<24:40, 19.87it/s]
MSE: 0.0008086677407845855:  41%|████      | 20595/50000 [17:28<24:40, 19.87it/s]
MSE: 0.0008086677407845855:  41%|████      | 20598/50000 [17:28<23:47, 20.59it/s]
MSE: 0.0012396782403811812:  41%|████      | 20598/50000 [17:28<23:47, 20.59it/s]
MSE: 0.0023307050578296185:  41%|████      | 20598/50000 [17:28<23:47, 20.59it/s]
MSE: 0.00310451234690845:  41%|████      | 20598/50000 [17:28<23:47, 20.59it/s]  
MSE: 0.00310451234690845:  41%|████      | 20601/50000 [17:28<24:07, 20.31it/s]
MSE: 0.000984902959316969:  41%|████      | 20601/50000 [17:28<24:07, 20.31it/s]
MSE: 0.00107473018579185:  41%|████      | 20601/50000 [17:28<24:07, 20.31it/s] 
MSE: 0.00047743896720930934:  41%|████      | 20601/50000 [17:28<24:07, 20.31it/s]
MSE: 0.00047743896720930934:  41%|████      | 20604/50000 [17:28<24:14, 20.21it/s]
MSE: 0.0008155003888532519:  41%|████      | 20604/50000 [17:28<24:14, 20.21it/s] 
MSE: 0.0015546521171927452:  41%|████      | 20604/50000 [17:28<24:14, 20.21it/s]
MSE: 0.0008043711422942579:  41%|████      | 20604/50000 [17:28<24:14, 20.21it/s]
MSE: 0.0008043711422942579:  41%|████      | 20607/50000 [17:28<24:18, 20.15it/s]
MSE: 0.004329678602516651:  41%|████      | 20607/50000 [17:28<24:18, 20.15it/s] 
MSE: 0.0018893834203481674:  41%|████      | 20607/50000 [17:28<24:18, 20.15it/s]
MSE: 0.0010080107022076845:  41%|████      | 20607/50000 [17:29<24:18, 20.15it/s]
MSE: 0.0010080107022076845:  41%|████      | 20610/50000 [17:29<24:38, 19.88it/s]
MSE: 0.0006723939441144466:  41%|████      | 20610/50000 [17:29<24:38, 19.88it/s]
MSE: 0.0006531972321681678:  41%|████      | 20610/50000 [17:29<24:38, 19.88it/s]
MSE: 0.0008951332420110703:  41%|████      | 20610/50000 [17:29<24:38, 19.88it/s]
MSE: 0.0008951332420110703:  41%|████      | 20613/50000 [17:29<23:58, 20.43it/s]
MSE: 0.0017291565891355276:  41%|████      | 20613/50000 [17:29<23:58, 20.43it/s]
MSE: 0.0007470558630302548:  41%|████      | 20613/50000 [17:29<23:58, 20.43it/s]
MSE: 0.0005914935027249157:  41%|████      | 20613/50000 [17:29<23:58, 20.43it/s]
MSE: 0.0005914935027249157:  41%|████      | 20616/50000 [17:29<24:25, 20.05it/s]
MSE: 0.0007759655709378421:  41%|████      | 20616/50000 [17:29<24:25, 20.05it/s]
MSE: 0.0017323980573564768:  41%|████      | 20616/50000 [17:29<24:25, 20.05it/s]
MSE: 0.0009536078432574868:  41%|████      | 20616/50000 [17:29<24:25, 20.05it/s]
MSE: 0.0009536078432574868:  41%|████      | 20619/50000 [17:29<24:41, 19.83it/s]
MSE: 0.0020687878131866455:  41%|████      | 20619/50000 [17:29<24:41, 19.83it/s]
MSE: 0.001172918127849698:  41%|████      | 20619/50000 [17:29<24:41, 19.83it/s] 
MSE: 0.0005041931290179491:  41%|████      | 20619/50000 [17:29<24:41, 19.83it/s]
MSE: 0.0005041931290179491:  41%|████      | 20622/50000 [17:29<24:38, 19.87it/s]
MSE: 0.0006858189590275288:  41%|████      | 20622/50000 [17:29<24:38, 19.87it/s]
MSE: 0.002118070609867573:  41%|████      | 20622/50000 [17:29<24:38, 19.87it/s] 
MSE: 0.002118070609867573:  41%|████      | 20624/50000 [17:29<24:41, 19.83it/s]
MSE: 0.0007499195053242147:  41%|████      | 20624/50000 [17:29<24:41, 19.83it/s]
MSE: 0.0011197865242138505:  41%|████      | 20624/50000 [17:29<24:41, 19.83it/s]
MSE: 0.0007255555829033256:  41%|████      | 20624/50000 [17:29<24:41, 19.83it/s]
MSE: 0.0007255555829033256:  41%|████▏     | 20627/50000 [17:29<24:47, 19.75it/s]
MSE: 0.0023104881402105093:  41%|████▏     | 20627/50000 [17:29<24:47, 19.75it/s]
MSE: 0.0006796218222007155:  41%|████▏     | 20627/50000 [17:30<24:47, 19.75it/s]
MSE: 0.0006796218222007155:  41%|████▏     | 20629/50000 [17:30<24:58, 19.60it/s]
MSE: 0.0010618085507303476:  41%|████▏     | 20629/50000 [17:30<24:58, 19.60it/s]
MSE: 0.0006293653277680278:  41%|████▏     | 20629/50000 [17:30<24:58, 19.60it/s]
MSE: 0.0006293653277680278:  41%|████▏     | 20631/50000 [17:30<25:08, 19.47it/s]
MSE: 0.0008728319080546498:  41%|████▏     | 20631/50000 [17:30<25:08, 19.47it/s]
MSE: 0.0011260195169597864:  41%|████▏     | 20631/50000 [17:30<25:08, 19.47it/s]
MSE: 0.0011260195169597864:  41%|████▏     | 20633/50000 [17:30<24:59, 19.59it/s]
MSE: 0.0015170311089605093:  41%|████▏     | 20633/50000 [17:30<24:59, 19.59it/s]
MSE: 0.0014135015662759542:  41%|████▏     | 20633/50000 [17:30<24:59, 19.59it/s]
MSE: 0.0014135015662759542:  41%|████▏     | 20635/50000 [17:30<24:57, 19.61it/s]
MSE: 0.002110473345965147:  41%|████▏     | 20635/50000 [17:30<24:57, 19.61it/s] 
MSE: 0.001953714992851019:  41%|████▏     | 20635/50000 [17:30<24:57, 19.61it/s]
MSE: 0.0010899502085521817:  41%|████▏     | 20635/50000 [17:30<24:57, 19.61it/s]
MSE: 0.0010899502085521817:  41%|████▏     | 20638/50000 [17:30<24:30, 19.97it/s]
MSE: 0.0007051338325254619:  41%|████▏     | 20638/50000 [17:30<24:30, 19.97it/s]
MSE: 0.0005475063808262348:  41%|████▏     | 20638/50000 [17:30<24:30, 19.97it/s]
MSE: 0.0005475063808262348:  41%|████▏     | 20640/50000 [17:30<24:40, 19.83it/s]
MSE: 0.0010793032124638557:  41%|████▏     | 20640/50000 [17:30<24:40, 19.83it/s]
MSE: 0.0019125186372548342:  41%|████▏     | 20640/50000 [17:30<24:40, 19.83it/s]
MSE: 0.0019125186372548342:  41%|████▏     | 20642/50000 [17:30<24:42, 19.80it/s]
MSE: 0.0015064391773194075:  41%|████▏     | 20642/50000 [17:30<24:42, 19.80it/s]
MSE: 0.0007698831032030284:  41%|████▏     | 20642/50000 [17:30<24:42, 19.80it/s]
MSE: 0.0007698831032030284:  41%|████▏     | 20644/50000 [17:30<24:41, 19.81it/s]
MSE: 0.0011964462464675307:  41%|████▏     | 20644/50000 [17:30<24:41, 19.81it/s]
MSE: 0.0012585674412548542:  41%|████▏     | 20644/50000 [17:30<24:41, 19.81it/s]
MSE: 0.0006159370532259345:  41%|████▏     | 20644/50000 [17:30<24:41, 19.81it/s]
MSE: 0.0006159370532259345:  41%|████▏     | 20647/50000 [17:30<23:58, 20.41it/s]
MSE: 0.0014059379464015365:  41%|████▏     | 20647/50000 [17:30<23:58, 20.41it/s]
MSE: 0.0009718970395624638:  41%|████▏     | 20647/50000 [17:30<23:58, 20.41it/s]
MSE: 0.0009745635907165706:  41%|████▏     | 20647/50000 [17:31<23:58, 20.41it/s]
MSE: 0.0009745635907165706:  41%|████▏     | 20650/50000 [17:31<23:50, 20.51it/s]
MSE: 0.0005815279437229037:  41%|████▏     | 20650/50000 [17:31<23:50, 20.51it/s]
MSE: 0.0006476216949522495:  41%|████▏     | 20650/50000 [17:31<23:50, 20.51it/s]
MSE: 0.0010676516685634851:  41%|████▏     | 20650/50000 [17:31<23:50, 20.51it/s]
MSE: 0.0010676516685634851:  41%|████▏     | 20653/50000 [17:31<23:59, 20.39it/s]
MSE: 0.001197634031996131:  41%|████▏     | 20653/50000 [17:31<23:59, 20.39it/s] 
MSE: 0.0005899617681279778:  41%|████▏     | 20653/50000 [17:31<23:59, 20.39it/s]
MSE: 0.0004973771283403039:  41%|████▏     | 20653/50000 [17:31<23:59, 20.39it/s]
MSE: 0.0004973771283403039:  41%|████▏     | 20656/50000 [17:31<24:16, 20.15it/s]
MSE: 0.0013184021227061749:  41%|████▏     | 20656/50000 [17:31<24:16, 20.15it/s]
MSE: 0.002150439191609621:  41%|████▏     | 20656/50000 [17:31<24:16, 20.15it/s] 
MSE: 0.0004125474370084703:  41%|████▏     | 20656/50000 [17:31<24:16, 20.15it/s]
MSE: 0.0004125474370084703:  41%|████▏     | 20659/50000 [17:31<24:08, 20.25it/s]
MSE: 0.0008435302297584713:  41%|████▏     | 20659/50000 [17:31<24:08, 20.25it/s]
MSE: 0.0008930363110266626:  41%|████▏     | 20659/50000 [17:31<24:08, 20.25it/s]
MSE: 0.005094756372272968:  41%|████▏     | 20659/50000 [17:31<24:08, 20.25it/s] 
MSE: 0.005094756372272968:  41%|████▏     | 20662/50000 [17:31<24:06, 20.28it/s]
MSE: 0.0012773177586495876:  41%|████▏     | 20662/50000 [17:31<24:06, 20.28it/s]
MSE: 0.00047987850848585367:  41%|████▏     | 20662/50000 [17:31<24:06, 20.28it/s]
MSE: 0.0008692513220012188:  41%|████▏     | 20662/50000 [17:31<24:06, 20.28it/s] 
MSE: 0.0008692513220012188:  41%|████▏     | 20665/50000 [17:31<24:28, 19.98it/s]
MSE: 0.001200904487632215:  41%|████▏     | 20665/50000 [17:31<24:28, 19.98it/s] 
MSE: 0.001195877674035728:  41%|████▏     | 20665/50000 [17:31<24:28, 19.98it/s]
MSE: 0.001195877674035728:  41%|████▏     | 20667/50000 [17:31<24:43, 19.77it/s]
MSE: 0.0027885250747203827:  41%|████▏     | 20667/50000 [17:31<24:43, 19.77it/s]
MSE: 0.0010079313069581985:  41%|████▏     | 20667/50000 [17:32<24:43, 19.77it/s]
MSE: 0.0009771352633833885:  41%|████▏     | 20667/50000 [17:32<24:43, 19.77it/s]
MSE: 0.0009771352633833885:  41%|████▏     | 20670/50000 [17:32<24:29, 19.96it/s]
MSE: 0.0032089846208691597:  41%|████▏     | 20670/50000 [17:32<24:29, 19.96it/s]
MSE: 0.0003929184749722481:  41%|████▏     | 20670/50000 [17:32<24:29, 19.96it/s]
MSE: 0.0003929184749722481:  41%|████▏     | 20672/50000 [17:32<24:33, 19.91it/s]
MSE: 0.0018530883826315403:  41%|████▏     | 20672/50000 [17:32<24:33, 19.91it/s]
MSE: 0.0006663879612460732:  41%|████▏     | 20672/50000 [17:32<24:33, 19.91it/s]
MSE: 0.0020169424824416637:  41%|████▏     | 20672/50000 [17:32<24:33, 19.91it/s]
MSE: 0.0020169424824416637:  41%|████▏     | 20675/50000 [17:32<24:33, 19.90it/s]
MSE: 0.0013294530799612403:  41%|████▏     | 20675/50000 [17:32<24:33, 19.90it/s]
MSE: 0.0011979728005826473:  41%|████▏     | 20675/50000 [17:32<24:33, 19.90it/s]
MSE: 0.0011979728005826473:  41%|████▏     | 20677/50000 [17:32<24:35, 19.87it/s]
MSE: 0.0003285907150711864:  41%|████▏     | 20677/50000 [17:32<24:35, 19.87it/s]
MSE: 0.0014488063752651215:  41%|████▏     | 20677/50000 [17:32<24:35, 19.87it/s]
MSE: 0.0014488063752651215:  41%|████▏     | 20679/50000 [17:32<24:37, 19.84it/s]
MSE: 0.0018144133500754833:  41%|████▏     | 20679/50000 [17:32<24:37, 19.84it/s]
MSE: 0.0013267433969303966:  41%|████▏     | 20679/50000 [17:32<24:37, 19.84it/s]
MSE: 0.0013267433969303966:  41%|████▏     | 20681/50000 [17:32<24:49, 19.68it/s]
MSE: 0.0025419252924621105:  41%|████▏     | 20681/50000 [17:32<24:49, 19.68it/s]
MSE: 0.0011602479498833418:  41%|████▏     | 20681/50000 [17:32<24:49, 19.68it/s]
MSE: 0.0015622160863131285:  41%|████▏     | 20681/50000 [17:32<24:49, 19.68it/s]
MSE: 0.0015622160863131285:  41%|████▏     | 20684/50000 [17:32<24:42, 19.77it/s]
MSE: 0.002364632673561573:  41%|████▏     | 20684/50000 [17:32<24:42, 19.77it/s] 
MSE: 0.0013855062425136566:  41%|████▏     | 20684/50000 [17:32<24:42, 19.77it/s]
MSE: 0.0013855062425136566:  41%|████▏     | 20686/50000 [17:32<24:44, 19.75it/s]
MSE: 0.002844765782356262:  41%|████▏     | 20686/50000 [17:32<24:44, 19.75it/s] 
MSE: 0.0024110896047204733:  41%|████▏     | 20686/50000 [17:32<24:44, 19.75it/s]
MSE: 0.0014736572047695518:  41%|████▏     | 20686/50000 [17:33<24:44, 19.75it/s]
MSE: 0.0014736572047695518:  41%|████▏     | 20689/50000 [17:33<24:32, 19.90it/s]
MSE: 0.0010803056648001075:  41%|████▏     | 20689/50000 [17:33<24:32, 19.90it/s]
MSE: 0.0009871479123830795:  41%|████▏     | 20689/50000 [17:33<24:32, 19.90it/s]
MSE: 0.0009073832770809531:  41%|████▏     | 20689/50000 [17:33<24:32, 19.90it/s]
MSE: 0.0009073832770809531:  41%|████▏     | 20692/50000 [17:33<23:58, 20.37it/s]
MSE: 0.0005751695134676993:  41%|████▏     | 20692/50000 [17:33<23:58, 20.37it/s]
MSE: 0.0018285729456692934:  41%|████▏     | 20692/50000 [17:33<23:58, 20.37it/s]
MSE: 0.0020203348249197006:  41%|████▏     | 20692/50000 [17:33<23:58, 20.37it/s]
MSE: 0.0020203348249197006:  41%|████▏     | 20695/50000 [17:33<24:00, 20.34it/s]
MSE: 0.0007016804884187877:  41%|████▏     | 20695/50000 [17:33<24:00, 20.34it/s]
MSE: 0.000440612668171525:  41%|████▏     | 20695/50000 [17:33<24:00, 20.34it/s] 
MSE: 0.0013636124785989523:  41%|████▏     | 20695/50000 [17:33<24:00, 20.34it/s]
MSE: 0.0013636124785989523:  41%|████▏     | 20698/50000 [17:33<24:04, 20.29it/s]
MSE: 0.0003906595229636878:  41%|████▏     | 20698/50000 [17:33<24:04, 20.29it/s]
MSE: 0.001189704518765211:  41%|████▏     | 20698/50000 [17:33<24:04, 20.29it/s] 
MSE: 0.0005991699872538447:  41%|████▏     | 20698/50000 [17:33<24:04, 20.29it/s]
MSE: 0.0005991699872538447:  41%|████▏     | 20701/50000 [17:33<24:29, 19.94it/s]
MSE: 0.0005482601700350642:  41%|████▏     | 20701/50000 [17:33<24:29, 19.94it/s]
MSE: 0.0006022224551998079:  41%|████▏     | 20701/50000 [17:33<24:29, 19.94it/s]
MSE: 0.0006022224551998079:  41%|████▏     | 20703/50000 [17:33<25:15, 19.34it/s]
MSE: 0.0007541662780568004:  41%|████▏     | 20703/50000 [17:33<25:15, 19.34it/s]
