image_idx,label,class_name,iters,mse,psnr,ssim,edge_laplacian_mse,phi_norm
3,4,deer,10,0.017792589962482452,17.49760829625756,0.15867992,0.04468896612524986,0.323564350605011
3,4,deer,20,0.01545761525630951,18.10857506595698,0.1798786,0.03000975213944912,0.4209972023963928
3,4,deer,50,0.010667899623513222,19.719210793300622,0.3830851,0.045177288353443146,0.44582971930503845
3,4,deer,100,0.005223779007792473,22.82015204192089,0.66655177,0.0418299064040184,0.4631909728050232
3,4,deer,200,0.0031533981673419476,25.01221189111932,0.77977675,0.028066620230674744,0.475177526473999
3,4,deer,500,0.0015671050641685724,28.049018859442583,0.88981104,0.013691199943423271,0.49139368534088135
3,4,deer,1000,0.001716634607873857,27.653221362144834,0.8717599,0.015133513137698174,0.5005157589912415
4,1,automobile,5,0.04509749636054039,13.458475678112467,0.16301478,0.13455580174922943,0.21432510018348694
4,1,automobile,10,0.04431060701608658,13.534923004777289,0.13695599,0.10327713191509247,0.27922090888023376
4,1,automobile,20,0.034946687519550323,14.56593983299079,0.2734768,0.12880197167396545,0.3139503300189972
4,1,automobile,50,0.015717774629592896,18.036089426797133,0.622381,0.10411837697029114,0.331006795167923
4,1,automobile,100,0.011805951595306396,19.278990017292934,0.71548295,0.09783075749874115,0.348694771528244
4,1,automobile,200,0.007328718900680542,21.349719357259914,0.8396847,0.05279620736837387,0.3640713095664978
4,1,automobile,500,0.0046411193907260895,23.33377259405446,0.8896968,0.03733031079173088,0.3767600655555725
4,1,automobile,1000,0.0036971736699342728,24.321301485281563,0.91267276,0.02784745767712593,0.3829996883869171
5,1,automobile,5,0.0345209464430809,14.61917305964567,0.109228514,0.07102370262145996,0.245370015501976
5,1,automobile,10,0.03396642953157425,14.689501027099466,0.10245931,0.0746268481016159,0.3395269215106964
5,1,automobile,20,0.03059077262878418,15.144095539345749,0.15442389,0.09000327438116074,0.40296632051467896
5,1,automobile,50,0.02034880593419075,16.914610700459694,0.39588776,0.09392410516738892,0.4246760606765747
5,1,automobile,100,0.012210949324071407,19.132505710936915,0.6242419,0.06012454628944397,0.44161441922187805
5,1,automobile,200,0.010917476378381252,19.61877739067696,0.67862624,0.05727780982851982,0.452152818441391
5,1,automobile,500,0.008124823682010174,20.90186054935046,0.7650179,0.03151882439851761,0.47245490550994873
5,1,automobile,1000,0.00887603685259819,20.517809032801814,0.7543754,0.03861537203192711,0.4818146526813507
10,4,deer,5,0.011616813950240612,19.349129660556812,0.124853045,0.08510791510343552,0.23289087414741516
10,4,deer,10,0.005047391168773174,22.969330364875077,0.2728572,0.01793542504310608,0.3501453101634979
10,4,deer,20,0.004383014515042305,23.582270911091392,0.29656538,0.013104903511703014,0.4706574082374573
10,4,deer,50,0.003285408951342106,24.834105639254872,0.47608507,0.013037607073783875,0.5280828475952148
10,4,deer,100,0.0015736495843157172,28.030919686355933,0.7507879,0.010415943339467049,0.534889280796051
10,4,deer,200,0.0011337051400914788,29.454998843165686,0.86883074,0.007564879953861237,0.5417876839637756
10,4,deer,500,0.000580516760237515,32.36185237125077,0.91397756,0.003671156009659171,0.551458477973938
10,4,deer,1000,0.0007144029950723052,31.460567333739213,0.9265413,0.0030271250288933516,0.5578941702842712
20,4,deer,5,0.0325176864862442,14.878803604334154,0.11343828,0.05712173134088516,0.24374422430992126
20,4,deer,10,0.03052474558353424,15.153479471088014,0.14131932,0.04369379207491875,0.32858532667160034
20,4,deer,20,0.026460563763976097,15.77400907050421,0.19688906,0.05945379287004471,0.37985387444496155
20,4,deer,50,0.010607413947582245,19.743904827517092,0.61996084,0.08301498740911484,0.4013098478317261
20,4,deer,100,0.010969122871756554,19.59828098695658,0.6282113,0.10295301675796509,0.42826175689697266
20,4,deer,200,0.0016287554753944278,27.8814411130724,0.9132004,0.01577659696340561,0.4434596598148346
20,4,deer,500,0.004065282177180052,23.909093040086585,0.8263567,0.06183362007141113,0.456381231546402
20,4,deer,1000,0.001172575168311596,29.308593071318107,0.94062066,0.015576760284602642,0.46568888425827026
30,0,airplane,5,0.018850602209568024,17.246747710754445,0.15282598,0.08464580774307251,0.21642650663852692
30,0,airplane,10,0.016772691160440445,17.753972497158376,0.22945969,0.05210378021001816,0.3287997245788574
30,0,airplane,20,0.015522964298725128,18.090253413477456,0.24699135,0.048972319811582565,0.42774465680122375
30,0,airplane,50,0.012185032479465008,19.141733088564724,0.37246928,0.05163031443953514,0.4668295681476593
30,0,airplane,100,0.009708958677947521,20.12827347298241,0.5337755,0.056441809982061386,0.48224741220474243
30,0,airplane,200,0.005027097649872303,22.986826786492255,0.7200091,0.024448171257972717,0.490812212228775
30,0,airplane,500,0.004370902664959431,23.594288646477732,0.74496716,0.023993249982595444,0.5034589171409607
30,0,airplane,1000,0.003624716540798545,24.407259503565506,0.777493,0.020649578422307968,0.5121126770973206
